time,open,high,low,close,volume
2019-10-02,137500,137800,137000,137600,401000
2019-10-03,137400,137400,136800,137300,336620
2019-10-04,137400,138700,137100,137600,710480
2019-10-07,137600,137600,136400,137400,429440
2019-10-08,137300,137800,137100,137400,498720
2019-10-09,137200,137700,136800,137400,528830
2019-10-10,137500,137500,136800,137500,509370
2019-10-11,137500,139500,137400,139400,649930
2019-10-14,139400,140200,139400,139400,489110
2019-10-15,139400,140200,139400,139600,481300
2019-10-16,139500,139700,138600,139000,329060
2019-10-17,139300,139700,138400,138500,458890
2019-10-18,138500,139300,138200,139100,400630
2019-10-21,139100,141300,139000,140000,489400
2019-10-22,140300,143900,140300,143900,451730
2019-10-23,143900,144400,143000,144000,435740
2019-10-24,143900,144900,143000,144900,468850
2019-10-25,144000,146500,144000,145900,458050
2019-10-28,145900,147100,145000,145000,311800
2019-10-29,144200,145400,143500,143500,394270
2019-10-30,144000,145300,144000,144800,707320
2019-10-31,145000,145200,144200,145000,657640
2019-11-01,145100,145500,145000,145500,441910
2019-11-04,145300,145300,144300,145300,374520
2019-11-05,145300,145900,145300,145700,507500
2019-11-06,145000,145500,143000,143500,476860
2019-11-07,143500,143600,142400,143200,400270
2019-11-08,143200,143300,143000,143200,389400
2019-11-11,143300,143500,142500,142800,428170
2019-11-12,142800,143500,142600,143500,394890
2019-11-13,143600,144000,143200,143500,433120
2019-11-14,143500,143800,143100,143400,419880
2019-11-15,143500,143700,142900,143300,495170
2019-11-18,143300,143700,142900,143500,509230
2019-11-19,143500,144000,143400,144000,583570
2019-11-20,144300,145200,144200,144900,581440
2019-11-21,144500,144900,143400,143400,602750
2019-11-22,143000,143600,142500,143000,431230
2019-11-25,142000,143000,141600,143000,393890
2019-11-26,143000,143500,143000,143300,445370
2019-11-27,143500,143800,143200,143700,321040
2019-11-28,143800,144700,143800,144600,501020
2019-11-29,144600,145100,144600,144900,336450
2019-12-02,145100,146200,144900,146100,561090
2019-12-03,145800,145800,145000,145400,492220
2019-12-04,145400,145700,145000,145500,395960
2019-12-05,145600,145900,145400,145400,413470
2019-12-06,145300,145300,144100,144400,385820
2019-12-09,144300,144500,143200,144500,351930
2019-12-10,144500,144500,143300,143800,400540
2019-12-11,143700,144100,143400,143900,405490
2019-12-12,144000,145200,143900,145200,423230
2019-12-13,145200,145400,144500,144500,349180
2019-12-16,144500,144500,142800,143000,409810
2019-12-17,142900,143000,142300,142600,309620
2019-12-18,142600,142700,142200,142700,389080
2019-12-19,142800,143000,142300,142600,452360
2019-12-20,142600,142700,142100,142500,800200
2019-12-23,142500,143800,142500,142900,407670
2019-12-24,142900,143500,142800,143500,358610
2019-12-25,143400,143800,143200,143800,354830
2019-12-26,143800,144000,143500,143700,371430
2019-12-27,143500,143700,143400,143600,360120
2019-12-30,143600,144400,143500,144400,415840
2019-12-31,144600,146300,144400,146200,482790
2020-01-02,146300,148000,146300,148000,419710
2020-01-03,148000,148800,147500,148000,350790
2020-01-06,147800,147800,145600,146000,334350
2020-01-07,145800,146000,145500,145900,360760
2020-01-08,145700,145800,144000,144800,417200
2020-01-09,144800,146200,144700,146200,451440
2020-01-10,146200,146300,145300,146200,483900
2020-01-13,146200,146500,145900,146500,466570
2020-01-14,146500,146500,145800,146000,486130
2020-01-15,145900,146000,145300,146000,422930
2020-01-16,146000,146300,145800,146000,404540
2020-01-17,146000,148400,146000,148200,506950
2020-01-20,148200,148200,147000,147000,341310
2020-01-21,147000,147200,146500,147000,369200
2020-01-22,147000,147000,146500,146500,365030
2020-01-30,145000,145000,140000,140000,565700
2020-01-31,139700,139700,130199,130199,489090
2020-02-03,121100,125500,121100,125500,1089690
2020-02-04,125500,129800,125400,129000,271820
2020-02-05,129000,129300,126800,127000,477530
2020-02-06,127500,127900,126300,127500,422850
2020-02-07,127600,131900,127400,131200,502280
2020-02-10,131000,131000,128800,129000,269590
2020-02-11,129000,129100,128300,129000,345280
2020-02-12,129100,129199,128400,129199,372700
2020-02-13,128900,129199,128400,129199,362740
2020-02-14,129199,129199,128400,128600,280880
2020-02-17,128500,128900,128500,128699,324750
2020-02-18,128800,128800,128400,128699,347240
2020-02-19,128699,128699,128300,128400,377580
2020-02-20,128400,128699,128000,128500,257700
2020-02-21,128500,128800,128400,128600,371740
2020-02-24,128400,128500,127300,128000,306570
2020-02-25,127800,127800,125200,127000,247200
2020-02-26,125500,125600,124800,125000,388100
2020-02-27,125000,125000,122700,122800,243980
2020-02-28,122000,122700,121800,121900,305420
2020-03-02,121000,121000,119400,120800,339750
2020-03-03,120500,121900,120300,120800,335300
2020-03-04,120800,128699,119900,121300,401940
2020-03-05,121500,123900,121400,123000,413440
2020-03-06,122900,122900,119900,120500,299570
2020-03-09,119000,119000,112100,113500,340670
2020-03-10,109000,114500,107800,114500,346960
2020-03-11,114500,114500,106500,106500,683340
2020-03-12,105500,106000,99100,101000,791610
2020-03-13,99500,101000,94000,101000,488260
2020-03-16,99300,100000,96000,100000,397240
2020-03-17,98000,101700,97700,101700,439950
2020-03-18,101700,102000,98000,101400,383680
2020-03-19,99200,100000,95100,98000,540170
2020-03-20,98000,103000,97400,103000,467800
2020-03-23,100000,100000,95800,95800,400260
2020-03-24,94800,98000,94600,96500,331440
2020-03-25,98000,99500,96600,97100,310640
2020-03-26,97100,97100,94600,97000,208360
2020-03-27,96500,96900,94200,96900,222210
2020-03-30,94000,96500,93200,96500,131550
2020-03-31,96500,98900,96000,97200,153980
2020-04-01,97200,99200,97000,99200,250950
2020-04-03,99200,101400,99000,99900,377340
2020-04-06,99900,100200,99000,99900,466290
2020-04-07,100000,100000,97200,99000,264000
2020-04-08,98500,99000,97500,99000,272420
2020-04-09,99000,103000,98600,102000,359760
2020-04-10,102000,109100,102000,109100,268880
2020-04-13,113000,116700,112000,115700,241950
2020-04-14,114500,114500,109500,112800,300930
2020-04-15,111800,112200,106000,110800,244450
2020-04-16,111000,116000,110600,116000,304040
2020-04-17,116000,118000,116000,117400,391890
2020-04-20,117600,117600,116500,117200,380240
2020-04-21,116500,116500,113000,115000,270040
2020-04-22,114700,115500,113800,115100,422410
2020-04-23,115500,117300,115500,116400,417880
2020-04-24,116500,116500,114700,115200,220300
2020-04-27,115200,115200,113000,113500,279920
2020-04-28,113000,113500,112200,112900,211570
2020-04-29,115500,116500,112100,115500,500000
2020-05-04,115500,116000,113900,114300,265270
2020-05-05,114200,114300,111200,111500,257530
2020-05-06,111800,112500,111700,112100,411930
2020-05-07,112200,115200,112200,115200,413820
2020-05-08,115200,123200,115100,120000,922100
2020-05-11,118600,119300,117600,118600,404180
2020-05-12,118600,118600,116600,117400,448580
2020-05-13,117000,117000,109200,114900,709770
2020-05-14,114800,114800,112800,114000,529830
2020-05-15,114000,114500,113800,114000,396390
2020-05-18,114000,114200,113100,114000,403230
2020-05-19,115000,116000,114500,114900,565860
2020-05-20,114500,114500,113500,113700,290200
2020-05-21,113700,115000,113600,115000,452160
2020-05-22,114800,114800,113000,114000,397860
2020-05-25,114000,114000,113100,113100,331260
2020-05-26,113000,113300,112400,113000,464120
2020-05-27,113000,115200,113000,113000,496870
2020-05-28,113000,114200,113000,113300,436060
2020-05-29,113300,113300,112900,113000,449840
2020-06-01,113000,114000,112900,113300,406510
2020-06-02,113300,115500,113200,114700,593950
2020-06-03,114700,114700,113700,113800,311360
2020-06-04,113900,114300,113800,114300,687650
2020-06-05,114100,114300,113600,114300,368780
2020-06-08,114300,115600,114300,115000,688020
2020-06-09,116800,118800,116000,117800,727700
2020-06-10,117900,118400,117400,117800,544330
2020-06-11,117800,117900,113500,113500,697580
2020-06-12,112000,113400,109300,113400,657920
2020-06-15,112200,112200,109000,109000,629650
2020-06-16,110000,110400,107100,107700,612480
2020-06-17,107700,109800,107500,109800,479940
2020-06-18,109500,111300,109000,111000,345560
2020-06-19,111000,111900,109500,110000,418810
2020-06-22,110000,110000,108200,109000,276620
2020-06-23,108500,111000,108200,109400,277520
2020-06-24,109400,109400,108000,108500,267910
2020-06-25,108000,108500,107200,108500,258530
2020-06-26,108200,108700,107500,108500,248260
2020-06-29,109000,109500,106500,106800,328140
2020-06-30,107900,108000,106400,108000,289590
2020-07-01,108000,108500,107100,108000,313260
2020-07-02,108000,108000,106900,107900,244570
2020-07-03,107500,108200,107500,108000,284360
2020-07-06,108000,108200,107200,107700,318520
2020-07-07,107500,109000,107500,108300,350630
2020-07-08,108100,108100,107500,107600,289450
2020-07-09,107600,109500,107300,108100,519710
2020-07-10,108100,110000,107700,108000,401690
2020-07-13,108000,109500,107000,108000,369240
2020-07-14,108000,108400,107000,108000,327810
2020-07-15,108000,108600,107800,107800,210730
2020-07-16,107800,112000,107300,112000,280190
2020-07-17,109000,109000,108000,109000,319230
2020-07-20,108700,108700,107300,107500,218370
2020-07-21,107400,108500,107000,108400,232510
2020-07-22,108300,108300,107400,107400,247420
2020-07-23,107400,108000,107200,107900,252960
2020-07-24,107500,107900,102400,103800,351710
2020-07-27,98000,100000,96600,97900,362790
2020-07-28,97800,97900,94900,96500,334050
2020-07-29,96000,96400,94300,95100,229700
2020-07-30,95100,97000,95100,96000,208710
2020-07-31,95000,95900,94500,94500,266790
2020-08-03,94500,96200,94500,96000,297320
2020-08-04,96000,97500,96000,97000,323790
2020-08-05,97000,100000,96100,99800,413720
2020-08-06,100000,102100,100000,101000,362410
2020-08-07,101000,101200,99200,100300,255020
2020-08-10,100300,101000,100000,100000,339710
2020-08-11,100000,100100,99100,99500,240830
2020-08-12,99800,100500,99700,100500,298910
2020-08-13,100700,101600,100600,101600,421970
2020-08-14,101600,101700,100300,100600,362250
2020-08-17,100600,100600,98800,100200,265010
2020-08-18,100000,100200,98900,99800,267090
2020-08-19,99800,100000,99600,100000,245440
2020-08-20,99900,100000,98800,99600,481250
2020-08-21,99700,99700,99100,99600,270450
2020-08-24,99700,100400,99700,100000,537630
2020-08-25,100100,100400,99200,99500,560970
2020-08-26,99800,100600,99600,100600,460680
2020-08-27,100500,100600,99500,99600,276490
2020-08-28,99800,100800,99800,100600,480460
2020-08-31,101000,103200,100700,103000,489880
2020-09-01,103700,105500,103600,105500,686820
2020-09-03,106600,107900,106500,107600,607480
2020-09-04,105500,107600,105500,107600,663890
2020-09-07,108000,108000,105600,107000,485630
2020-09-08,107000,107000,105400,106800,404020
2020-09-09,106000,106000,104400,106000,527620
2020-09-10,106000,106200,105500,106000,460670
2020-09-11,106000,106000,104500,105800,409590
2020-09-14,106000,107400,106000,107400,551420
2020-09-15,107500,108000,106000,106900,415560
2020-09-16,106900,106900,106000,106900,443260
2020-09-17,106900,106900,105900,105900,566330
2020-09-18,105300,106100,105300,106000,356340
2020-09-21,106000,107000,106000,106500,416780
2020-09-22,106500,106800,105900,106700,641230
2020-09-23,106700,106800,106000,106500,370730
2020-09-24,106100,106400,105500,105800,353690
2020-09-25,105800,106200,105300,105600,314150
2020-09-28,105700,105800,105000,105500,331270
2020-09-29,105400,105400,104000,104000,374370
2020-09-30,103800,105300,103800,104600,413700
2020-10-01,104700,105500,104600,105500,445300
2020-10-02,105500,105600,104300,104900,384660
2020-10-05,105000,105400,104800,104800,306570
2020-10-06,104800,104900,103900,104500,408750
2020-10-07,104300,104300,103000,104000,356210
2020-10-08,104000,104000,103300,104000,405290
2020-10-09,104000,104800,104000,104400,380200
2020-10-12,104400,105000,104200,105000,496670
2020-10-13,105300,105500,104700,105000,338730
2020-10-14,105000,105000,104000,104600,297820
2020-10-15,104500,106000,103500,106000,500370
2020-10-16,105800,105900,104600,105000,417480
2020-10-19,105000,105000,104000,104500,334870
2020-10-20,104500,104500,103500,104500,439430
2020-10-21,104400,104600,103800,103900,467800
2020-10-22,103800,105000,103400,105000,506260
2020-10-23,105000,105300,104000,105300,677260
2020-10-26,105300,105400,104500,104500,607970
2020-10-27,104500,105100,104000,104500,618430
2020-10-28,104500,105100,102500,104000,729460
2020-10-29,104000,104000,100100,102300,588780
2020-10-30,102100,102100,99400,101200,519620
2020-11-02,101000,104900,100500,104900,507940
2020-11-03,104900,105600,103000,105500,582490
2020-11-04,105500,105700,105300,105500,566300
2020-11-05,105500,105800,105400,105700,542890
2020-11-06,105700,105800,104800,105700,560540
2020-11-09,105700,106000,105500,106000,485200
2020-11-10,113400,113400,113400,113400,694840
2020-11-11,114000,114500,112900,113800,690230
2020-11-12,113500,113900,112400,112700,440800
2020-11-13,112200,112700,110500,112700,491700
2020-11-16,112800,113900,107900,111200,673890
2020-11-17,111700,113000,110100,113000,633100
2020-11-18,113200,113700,112100,113500,761020
2020-11-19,113300,113700,111800,113700,666610
2020-11-20,113000,120500,113000,118900,829730
