time,open,high,low,close,volume
2019-06-19,33847,34321,33729,33847,580300
2019-06-20,33847,34519,33847,34440,1009120
2019-06-21,34677,34677,33887,34124,757270
2019-06-24,34282,34282,33847,33887,498780
2019-06-25,33887,33887,33334,33334,1131940
2019-06-26,33255,33334,32821,32821,1139200
2019-06-27,33018,33097,32544,32544,822260
2019-06-28,32544,33176,32544,33176,662860
2019-07-01,33452,33492,33097,33176,296100
2019-07-02,33413,33413,33018,33176,296650
2019-07-03,33176,33176,32939,33018,225240
2019-07-04,33176,33452,33176,33413,467430
2019-07-05,33492,33531,33294,33334,466800
2019-07-08,33215,33887,33136,33887,850800
2019-07-09,33887,33966,33650,33808,489360
2019-07-10,33768,34479,33768,34163,1895640
2019-07-11,34361,34598,34005,34519,1048620
2019-07-12,34479,34993,34400,34677,1585470
2019-07-15,34479,34677,34479,34558,584740
2019-07-16,34637,34993,33018,33255,3059790
2019-07-17,33255,33689,33018,33571,1039330
2019-07-18,33255,33650,33255,33571,397910
2019-07-19,33571,33571,33136,33215,718570
2019-07-22,33176,33571,33136,33176,553500
2019-07-23,33176,33966,33176,33729,716430
2019-07-24,33808,33887,33571,33571,605350
2019-07-25,33413,33847,33413,33808,462160
2019-07-26,33887,33887,33650,33768,421020
2019-07-29,33650,33650,33176,33571,325580
2019-07-30,33176,33492,33097,33097,477390
2019-07-31,32900,33097,32702,32900,552290
2019-08-01,32781,32939,32544,32544,487820
2019-08-02,32228,32228,31438,31596,949220
2019-08-05,31596,31991,31557,31636,424610
2019-08-06,31043,31517,30648,30648,1086940
2019-08-07,31043,31201,30806,30964,659210
2019-08-08,30964,31557,30806,31557,321310
2019-08-09,31201,31596,31043,31083,417620
2019-08-12,31122,31517,31043,31122,281730
2019-08-13,30925,31162,30846,30964,347810
2019-08-14,31122,31201,30964,30964,217170
2019-08-15,30095,30964,30095,30490,420630
2019-08-16,30490,30806,30490,30727,326360
2019-08-19,30964,30964,30767,30846,145610
2019-08-20,30806,31162,30806,30806,324230
2019-08-21,30806,31122,30806,31043,365760
2019-08-22,31201,31201,30806,30806,271630
2019-08-23,30885,30885,30253,30490,433570
2019-08-26,30016,30490,29503,29621,632660
2019-08-27,29700,30095,28476,28476,1169520
2019-08-28,28476,28831,28081,28081,630220
2019-08-29,28121,28673,28121,28436,379250
2019-08-30,28634,28871,28436,28634,336220
2019-09-03,28831,28910,28121,28436,343430
2019-09-04,28831,28436,27765,27765,388440
2019-09-05,28239,28318,27765,27765,306880
2019-09-06,27805,27844,27054,27094,522990
2019-09-09,27015,27173,26027,26343,993180
2019-09-10,26343,26343,25277,25514,1074770
2019-09-11,25435,25948,25356,25948,508540
2019-09-12,26067,27094,26067,27015,468280
2019-09-13,27015,27252,26462,27015,416510
2019-09-16,26936,27015,26225,26304,504630
2019-09-17,26304,26304,25909,26067,553770
2019-09-18,26067,26699,26067,26462,401290
2019-09-19,26541,26778,26462,26778,249340
2019-09-20,26778,26857,26304,26343,383340
2019-09-23,26343,26383,26106,26106,244580
2019-09-24,26146,26383,26106,26185,194130
2019-09-25,26185,26383,26106,26225,280240
2019-09-26,26225,26264,25830,25948,430850
2019-09-27,26067,26106,25869,25909,224060
2019-09-30,25948,26620,25948,26541,464990
2019-10-01,26580,26580,26383,26541,241630
2019-10-02,26541,26541,26067,26185,364760
2019-10-03,25751,26027,25711,25909,243500
2019-10-04,25909,26501,25909,26185,203770
2019-10-07,26185,26304,25790,25790,181890
2019-10-08,26027,26343,25790,26343,335530
2019-10-09,26304,27568,26146,27489,1391720
2019-10-10,27647,28436,27568,28002,1067610
2019-10-11,27884,28002,27647,27726,556930
2019-10-14,27726,27805,27528,27647,506600
2019-10-15,27726,28357,27568,28200,691580
2019-10-16,28634,28634,28239,28239,498840
2019-10-17,28436,28436,27844,27884,310880
2019-10-18,27726,28042,27410,27410,427470
2019-10-21,27410,27410,27054,27054,320520
2019-10-22,27094,27884,27094,27844,311610
2019-10-23,27844,27963,27568,27568,352990
2019-10-24,27568,27884,27449,27884,278870
2019-10-25,28042,28239,27884,28121,360100
2019-10-28,28121,28278,27647,27726,276140
2019-10-29,27726,27963,27647,27844,312200
2019-10-30,27844,27963,27726,27765,351700
2019-10-31,27647,27805,27568,27647,394190
2019-11-01,27884,28871,27844,28831,1540650
2019-11-04,28910,28910,28436,28792,867720
2019-11-05,28752,28831,28515,28792,406220
2019-11-06,28713,28752,28278,28357,536950
2019-11-07,28357,28673,28357,28594,313150
2019-11-08,28752,28752,28436,28515,264110
2019-11-11,28673,28792,28397,28397,412590
2019-11-12,28397,28673,28121,28555,452140
2019-11-13,28515,28594,28278,28318,299670
2019-11-14,28357,28555,28121,28121,332150
2019-11-15,28357,28357,27726,27805,487800
2019-11-18,27805,28042,27370,27410,276560
2019-11-19,27370,27647,27331,27449,185980
2019-11-20,27726,27726,27449,27489,197170
2019-11-21,27489,27647,27410,27489,216420
2019-11-22,27489,27607,26699,26699,607680
2019-11-25,26580,26620,26067,26541,428140
2019-11-26,26699,26817,26541,26778,198510
2019-11-27,26778,27094,26699,27094,284510
2019-11-28,27094,27410,26738,27212,387800
2019-11-29,27094,27647,27094,27607,330370
2019-12-02,27647,27765,27252,27726,585250
2019-12-03,27726,28002,27252,27963,520910
2019-12-04,28002,28042,27805,28042,292750
2019-12-05,28042,28278,28042,28239,456310
2019-12-06,28239,28278,27765,27765,582610
2019-12-09,27410,27765,27252,27370,226580
2019-12-10,27489,27489,26936,27015,152340
2019-12-11,26936,27094,26817,26936,137730
2019-12-12,27252,27331,26975,27331,154360
2019-12-13,27331,27647,27331,27331,120870
2019-12-16,27331,27449,26975,27015,159640
2019-12-17,27133,27133,26699,26699,242640
2019-12-18,26857,26857,26185,26304,269700
2019-12-19,26304,27094,26106,27015,219280
2019-12-20,27252,27252,26699,26738,99440
2019-12-23,26857,27212,26738,27133,193480
2019-12-24,27212,27252,26699,26857,161890
2019-12-25,26699,27054,26699,27015,131980
2019-12-26,27015,27094,26778,26778,90240
2019-12-27,26778,26857,26699,26778,286840
2019-12-30,26857,27252,26778,26778,339280
2019-12-31,26778,26778,26225,26659,490540
2020-01-02,26659,27133,26462,27094,134600
2020-01-03,27252,27252,26817,26936,151600
2020-01-06,26936,26936,26383,26462,176000
2020-01-07,26541,26620,26146,26422,108420
2020-01-08,26067,26304,25672,25672,386610
2020-01-09,26067,26225,25751,25751,199950
2020-01-10,25948,25948,25672,25751,161600
2020-01-13,25751,25869,25711,25751,127840
2020-01-14,25751,25830,25198,25435,262760
2020-01-15,25316,25435,25119,25158,247290
2020-01-16,25277,26067,25198,26067,241750
2020-01-17,26067,26067,25711,25711,155850
2020-01-20,25711,25830,25356,25395,158270
2020-01-21,25672,26027,25474,25869,225710
2020-01-22,25869,25909,25751,25909,129780
2020-01-30,24408,25356,24131,24131,1031650
2020-01-31,22986,23144,22473,22473,1098740
2020-02-03,20932,21643,20932,21327,1041750
2020-02-04,21841,21841,20616,21090,1066590
2020-02-05,21327,21367,20893,20932,661210
2020-02-06,20577,20932,20537,20853,1565540
2020-02-07,21169,22117,21090,22117,1155030
2020-02-10,22117,22117,21406,21564,411790
2020-02-11,21367,21643,21367,21485,487720
2020-02-12,21485,22117,21485,22038,729410
2020-02-13,21485,22117,21485,21722,671580
2020-02-14,21959,21999,21485,21525,437250
2020-02-17,21327,21327,20932,21051,711840
2020-02-18,21130,21722,21090,21248,468930
2020-02-19,21564,21564,21248,21248,279240
2020-02-20,21406,21722,21248,21327,509880
2020-02-21,21209,21248,20932,21248,668070
2020-02-24,20853,21090,19787,19787,1136480
2020-02-25,18602,19194,18602,18878,970060
2020-02-26,18800,18800,18168,18247,1109560
2020-02-27,18168,18878,18168,18563,674960
2020-02-28,18484,18484,18089,18168,783100
2020-03-02,18089,18089,17259,17536,1300540
2020-03-03,17773,18168,17773,17931,789840
2020-03-04,17931,19155,17852,19155,1625180
2020-03-05,19589,20458,19273,20379,2161890
2020-03-06,20142,20182,19589,19708,782600
2020-03-09,18365,18484,18365,18365,1236390
2020-03-10,17101,18405,17101,18168,1358740
2020-03-11,18484,18484,17496,17812,945960
2020-03-12,17141,17378,16588,16588,1190690
2020-03-13,15798,16588,15442,16430,942390
2020-03-16,16430,16588,15956,16272,432720
2020-03-17,16114,16746,15798,16746,746910
2020-03-18,16746,16983,16351,16430,782900
2020-03-19,16193,16351,15640,15719,1030030
2020-03-20,15640,16114,15640,15719,739420
2020-03-23,15640,15640,14652,14652,1101930
2020-03-24,14336,14692,13823,14455,716080
2020-03-25,14810,15245,14771,15245,810880
2020-03-26,15245,15561,14850,15284,562310
2020-03-27,15087,15798,15087,15245,808780
2020-03-30,14613,14929,14218,14297,998870
2020-03-31,14850,14850,14060,14060,1126200
2020-04-01,14060,14731,14021,14613,1344060
2020-04-03,14613,15245,14613,15245,826490
2020-04-06,15640,16311,15640,16311,1510090
2020-04-07,16588,16904,15798,16035,1547550
2020-04-08,15245,15719,15166,15640,987730
2020-04-09,15640,16469,15482,16311,1629860
2020-04-10,16588,17417,16232,17417,2440190
2020-04-13,18602,18602,18168,18602,1751120
2020-04-14,19589,19589,17378,18523,2779780
2020-04-15,17931,19194,17773,19115,1763390
2020-04-16,19115,19352,18800,19234,1633830
2020-04-17,19352,20498,19313,20419,2561940
2020-04-20,20932,21841,20774,21841,3756320
2020-04-21,21841,22907,20932,21485,3415200
2020-04-22,21485,21722,20537,21485,1530240
2020-04-23,22512,22512,21801,21959,1520660
2020-04-24,21959,21959,21288,21604,1101860
2020-04-27,21643,21722,20932,20972,1365730
2020-04-28,20972,20972,20221,20616,1154220
2020-04-29,21248,21406,20695,21248,887800
2020-05-04,21090,21209,20616,20616,573850
2020-05-05,20537,20774,20221,20537,649350
2020-05-06,20537,20853,20340,20853,797520
2020-05-07,21130,21327,21011,21090,725660
2020-05-08,21169,21564,21090,21288,1244600
2020-05-11,21248,21327,21130,21248,938070
2020-05-12,21248,21327,21051,21288,989670
2020-05-13,21288,22275,21169,22078,2738210
2020-05-14,21959,22117,21880,21880,1099110
2020-05-15,21841,21959,21406,21604,729330
2020-05-18,21564,21564,20932,21209,1173050
2020-05-19,21643,21959,21367,21367,946220
2020-05-20,21722,21722,21406,21525,741240
2020-05-21,21564,21762,21485,21564,660700
2020-05-22,21604,21643,21248,21248,961980
2020-05-25,21288,21288,21011,21169,687010
2020-05-26,21248,21643,21209,21604,1307740
2020-05-27,22038,22512,22038,22117,4179840
2020-05-28,22117,22275,21841,21959,779720
2020-05-29,21880,21880,21564,21722,849850
2020-06-01,22354,22354,21722,21880,1088590
2020-06-02,21880,21999,21683,21683,933450
2020-06-03,21683,21683,21485,21604,534160
2020-06-04,21959,22394,21604,21999,1782690
2020-06-05,22117,22670,21959,22315,2174220
2020-06-08,22512,22828,22512,22710,2200190
2020-06-09,22907,24052,22828,23815,3082330
2020-06-10,23855,23894,23065,23618,1710790
2020-06-11,23697,23697,22117,22117,2610590
2020-06-12,21406,22117,21406,21959,2078150
2020-06-15,21564,22117,20932,21485,2156210
2020-06-16,21485,22157,21485,22117,830710
2020-06-17,22354,22354,21841,22078,995810
2020-06-18,21959,21959,21683,21762,478230
2020-06-19,21722,21801,21485,21604,637820
2020-06-22,21525,21525,21130,21327,872120
2020-06-23,21327,21801,21248,21406,531200
2020-06-24,21485,21564,21327,21327,333470
2020-06-25,20932,21327,20932,21090,455080
2020-06-26,21248,21406,20774,20774,671180
2020-06-29,20774,20774,19471,19668,860600
2020-06-30,19826,20537,19708,19826,576000
2020-07-01,19826,20419,19826,20300,280530
2020-07-02,20537,20537,20221,20221,258190
2020-07-03,20379,20695,20379,20458,213820
2020-07-06,20537,20774,20458,20537,208620
2020-07-07,20537,20932,20537,20735,450690
2020-07-08,20774,20972,20735,20774,345230
2020-07-09,20774,21169,20774,21011,365740
2020-07-10,21011,21011,20656,20853,389310
2020-07-13,20814,20932,20695,20735,278810
2020-07-14,20735,20932,20695,20853,283090
2020-07-15,21011,21011,20774,20893,243980
2020-07-16,20932,20972,20814,20814,259920
2020-07-17,20853,20853,20616,20695,241890
2020-07-20,20695,20814,20537,20537,257240
2020-07-21,20537,20695,20340,20458,225820
2020-07-22,20616,20616,20379,20379,162030
2020-07-23,20379,20537,20379,20379,203920
2020-07-24,20379,20498,18957,19234,898830
2020-07-27,17891,17931,17891,17891,844630
2020-07-28,16746,18168,16746,18168,1314370
2020-07-29,17101,17694,16904,17101,1210250
2020-07-30,17101,17654,17101,17378,513710
2020-07-31,17141,17220,16785,17141,421410
2020-08-03,16983,17615,16825,17615,568280
2020-08-04,17694,18247,17694,18207,820570
2020-08-05,18484,19076,18326,18957,925870
2020-08-06,18957,18957,18326,18760,773860
2020-08-07,18326,18721,18326,18681,389600
2020-08-10,18721,18957,18642,18681,544400
2020-08-11,18721,18957,18563,18602,562500
2020-08-12,18681,19155,18681,18997,948460
2020-08-13,19194,19747,19036,19747,719630
2020-08-14,19747,19747,19352,19431,560450
2020-08-17,19431,19431,18800,19036,658400
2020-08-18,19036,19352,18997,19036,253430
2020-08-19,19036,19313,19036,19194,194430
2020-08-20,19194,19194,18878,19036,430960
2020-08-21,19076,19155,18997,19115,331710
2020-08-24,19352,19352,19155,19313,679010
2020-08-25,19431,19668,19313,19589,759750
2020-08-26,19708,19708,19471,19510,471370
2020-08-27,19431,19550,19194,19431,462700
2020-08-28,19668,19668,19313,19471,631340
2020-08-31,19826,20458,19747,20300,1369150
2020-09-01,20695,21011,20537,20932,1425850
2020-09-03,21327,21327,20537,20853,1279610
2020-09-04,20379,20695,20142,20695,1125480
2020-09-07,20853,21051,20695,20695,954110
2020-09-08,20853,20893,20537,20695,320450
2020-09-09,20537,20695,20458,20695,286550
2020-09-10,20853,20893,20656,20695,465920
2020-09-11,20735,20735,20616,20695,350280
2020-09-14,20774,21525,20774,21525,1593440
2020-09-15,21564,21564,21051,21288,1011440
2020-09-16,21485,21564,21248,21248,624310
2020-09-17,21248,21288,21169,21169,614640
2020-09-18,21169,21248,21130,21209,375150
2020-09-21,21209,21327,21209,21209,714820
2020-09-22,20932,21169,20932,21051,324540
2020-09-23,21248,21288,21130,21209,362250
2020-09-24,21169,21209,21090,21130,409270
2020-09-25,21130,21209,21051,21090,320370
2020-09-28,21051,21169,21051,21090,469570
2020-09-29,21090,21248,21051,21130,916640
2020-09-30,21090,21169,20972,21090,343720
2020-10-01,21169,21722,21169,21564,1559450
2020-10-02,21564,21564,20774,21209,929580
2020-10-05,21248,21564,21248,21406,484960
2020-10-06,21406,21485,21169,21248,550300
2020-10-07,20932,21209,20932,21051,466110
2020-10-08,21051,21169,20972,21051,499750
2020-10-09,21090,21130,21011,21090,383110
2020-10-12,21090,21130,20814,20814,637920
2020-10-13,20853,20932,20735,20735,348660
2020-10-14,20695,20932,20695,20735,409830
2020-10-15,20774,20774,20537,20735,461430
2020-10-16,20735,20735,20537,20577,447420
2020-10-19,20616,20735,20577,20616,255690
2020-10-20,20537,20537,20221,20261,739960
2020-10-21,20261,20340,19905,19984,596180
2020-10-22,19945,20221,19945,20182,394600
2020-10-23,20300,20458,20300,20379,283830
2020-10-26,20458,20458,20300,20300,271330
2020-10-27,20221,20300,20024,20103,265650
2020-10-28,19984,19984,19510,19510,463260
2020-10-29,18957,19668,18957,19431,376600
2020-10-30,19471,19668,19471,19629,174420
2020-11-02,19629,19668,19431,19510,105160
2020-11-03,19510,19747,19510,19747,253640
2020-11-04,19826,19945,19629,19945,264860
2020-11-05,19945,20103,19826,19866,124400
2020-11-06,19866,19905,19589,19668,170030
2020-11-09,19668,20537,19668,20537,578530
2020-11-10,21959,21959,21327,21722,3518100
2020-11-11,21801,21801,21169,21327,875460
2020-11-12,21327,21406,20972,21169,576710
2020-11-13,20932,21446,20814,21446,1459130
2020-11-16,21643,21643,21090,21169,921370
2020-11-17,21406,21485,21327,21406,821070
2020-11-18,22038,22038,21485,21564,2813620
2020-11-19,21564,21564,21248,21327,763200
2020-11-20,21248,21604,21090,21485,977970
2020-11-23,21564,21604,21209,21327,673760
2020-11-24,21327,21446,21130,21130,982590
2020-11-25,21169,21327,21169,21209,657860
2020-11-26,21209,21248,21011,21090,449000
2020-11-27,21090,21169,21090,21130,334760
2020-11-30,21130,21485,21090,21090,806660
2020-12-01,20221,20893,20221,20893,790900
2020-12-02,20577,20774,20577,20695,807120
2020-12-03,20656,20695,20577,20656,587680
2020-12-04,20656,20932,20656,20853,483950
2020-12-07,20932,21051,20893,21011,563080
2020-12-08,21169,21169,20972,21051,539900
2020-12-09,21090,21367,21090,21209,793890
2020-12-10,21327,21327,20932,20972,683250
2020-12-11,21090,21722,21011,21683,2357600
2020-12-14,21999,21999,21722,21880,1550880
2020-12-15,21722,22038,21643,21880,1228820
2020-12-16,21801,22789,21722,22512,1920380
2020-12-17,22394,22670,22038,22117,1586160
2020-12-18,22157,22433,22157,22236,942350
2020-12-21,22275,22354,22157,22315,1802010
2020-12-22,22117,22275,21959,22157,1207330
2020-12-23,22196,22236,21880,21920,1552100
2020-12-24,21920,22038,20458,21604,1157430
2020-12-25,21959,22433,21525,22236,1618240
2020-12-28,22907,22907,22117,22236,1556300
2020-12-29,22236,22433,21999,22354,1277340
2020-12-30,22354,22828,22354,22394,1104710
2020-12-31,22394,22552,22315,22354,742640
2021-01-04,22512,22828,22354,22552,1966600
2021-01-05,22354,22512,22315,22354,1310800
2021-01-06,22354,22354,22117,22236,1150000
2021-01-07,22512,22868,22236,22591,1668700
2021-01-08,22749,23223,22749,23065,2478600
2021-01-11,24645,24645,24171,24645,2407600
2021-01-12,25593,25593,25237,25277,2311500
2021-01-13,25277,25277,24566,24566,2170500
2021-01-14,24605,24645,24052,24329,1864700
2021-01-15,24408,24803,24329,24368,1423200
2021-01-18,24368,24408,24171,24210,1523800
2021-01-19,24131,24131,22552,22591,1713800
2021-01-20,22591,23065,21367,22670,1204200
2021-01-21,22907,23302,22907,23263,1008300
2021-01-22,23302,23460,22907,23065,1001700
2021-01-25,22907,23302,22907,22986,651900
2021-01-26,22986,23065,21959,22196,905900
2021-01-27,22117,22117,21367,21525,1005700
2021-01-28,20063,20379,20024,20024,1638500
2021-01-29,18721,21406,18721,20419,1063900
2021-02-01,20458,20537,19826,19826,748100
2021-02-02,19905,19984,19352,19984,570500
2021-02-03,20103,20735,20103,20656,530100
2021-02-04,20537,21011,20537,20616,529900
2021-02-05,20695,21011,20695,20932,433300
2021-02-08,20932,20932,19510,20182,820100
2021-02-09,20182,20814,20142,20814,446800
2021-02-17,20853,21525,20853,21525,680200
2021-02-18,21564,21564,21288,21525,837900
2021-02-19,21327,21485,21051,21248,1482400
2021-02-22,21604,21801,21406,21722,1278800
2021-02-23,21722,22749,21722,22591,1423300
2021-02-24,22907,23144,22354,22749,1925300
2021-02-25,23144,23302,22749,22907,1601700
2021-02-26,22670,23894,22433,23657,2176900
2021-03-01,23934,24842,23855,24803,2520200
2021-03-02,25356,25356,24092,24724,2010900
2021-03-03,24487,24487,24092,24408,1388500
2021-03-04,24408,24408,23539,23618,1615200
2021-03-05,23500,24329,23065,24210,1307800
2021-03-08,24803,24803,23894,24052,1311600
2021-03-09,23697,24013,23539,23815,920400
2021-03-10,23657,24329,23618,24329,1190200
2021-03-11,24487,24645,24171,24250,1396000
2021-03-12,24329,24329,24052,24052,693100
2021-03-15,24052,24131,23776,23855,1081900
2021-03-16,23855,24408,23697,23934,1295600
2021-03-17,23934,24487,23934,24329,1251700
2021-03-18,24645,25672,24566,25593,3907200
2021-03-19,25593,26857,25356,26501,3332500
2021-03-22,26501,26738,26185,26462,1803600
2021-03-23,26067,26343,25672,25751,2279800
2021-03-24,25277,25593,24882,24882,2220800
2021-03-25,25119,26146,24882,25553,1543100
2021-03-26,25277,25553,24803,25277,1505700
2021-03-29,26067,26067,25672,25909,1075200
2021-03-30,25948,25988,25593,25751,997400
2021-03-31,25632,26146,25514,25790,1253300
2021-04-01,26146,26738,26067,26699,2190000
2021-04-02,26857,27015,26462,26501,1254000
2021-04-05,26620,26857,26304,26383,1202900
2021-04-06,26225,26383,25988,26106,1453000
2021-04-07,26067,26067,25869,26067,948200
2021-04-08,26067,26462,26067,26304,851000
2021-04-09,26304,26383,26185,26185,710600
2021-04-12,25514,25988,25514,25909,2002500
2021-04-13,25830,25909,25277,25316,1076200
2021-04-14,25000,25277,24882,25277,884100
2021-04-15,25277,25356,24882,24961,831400
2021-04-16,24961,25277,24052,24487,1212200
2021-04-19,24645,24842,23934,24447,1165100
2021-04-20,24447,24842,24289,24645,796300
2021-04-22,24645,24645,23855,23855,1080800
2021-04-23,23697,23855,23381,23855,860800
2021-04-26,23855,23855,22196,22749,1106400
2021-04-27,22749,22828,22196,22710,790800
2021-04-28,22710,22907,22512,22749,528100
2021-04-29,22749,23065,22749,22907,466300
2021-05-04,21327,22907,21327,21564,1477900
2021-05-05,21880,22117,21880,22117,693200
2021-05-06,22117,22512,21959,21959,637400
2021-05-07,21959,21959,21327,21485,1021800
2021-05-10,20932,21248,20932,21011,1107600
2021-05-11,21327,22038,21327,21801,768900
2021-05-12,21801,22117,21722,22038,432100
2021-05-13,21762,22078,21327,21564,627100
2021-05-14,21564,21722,21406,21564,925400
2021-05-17,21722,21880,21485,21604,468800
2021-05-18,21604,21643,21367,21406,555900
2021-05-19,21801,21801,21051,21090,698600
2021-05-20,20616,21327,20379,20458,1289500
2021-05-21,20142,21288,20142,21130,1103900
2021-05-24,21130,21722,21130,21288,631600
2021-05-25,21288,21327,20972,21090,579300
2021-05-26,21090,21248,20695,20932,625600
2021-05-27,20853,20932,20537,20616,572900
2021-05-28,20616,20853,20577,20695,493800
2021-05-31,20537,20656,20379,20419,707200
2021-06-01,20379,20419,20221,20261,750100
2021-06-02,20300,21643,20142,21643,1603400
2021-06-03,21643,21683,21169,21327,1146200
2021-06-04,20932,21169,20893,21011,863700
2021-06-07,21011,21090,20814,21011,1276500
2021-06-08,21485,21722,21169,21406,1617100
2021-06-09,21406,21604,21327,21604,1021800
2021-06-10,21564,21564,21248,21327,648800
2021-06-11,21367,22512,20932,22512,1465900
2021-06-14,22670,22670,22038,22117,1260700
2021-06-15,22117,22354,22078,22157,872200
2021-06-16,22157,22196,21722,21762,1255600
2021-06-17,20616,21327,20616,21248,1447800
2021-06-18,21248,21643,21011,21406,1107900
2021-06-21,21327,22117,21169,21880,1281500
2021-06-22,22354,22354,21762,21762,1071800
2021-06-23,21762,21762,21406,21485,693800
2021-06-24,21406,21722,21327,21446,747300
2021-06-25,21485,21683,21446,21525,448900
2021-06-28,21762,21762,21406,21485,575800
2021-06-29,21525,21880,21406,21841,1026500
2021-06-30,21841,21841,21643,21801,573500
2021-07-01,21801,21841,21525,21801,504600
2021-07-02,21801,21801,21485,21643,532100
2021-07-05,21564,21643,21248,21327,717200
2021-07-06,21327,21367,20932,20932,568100
2021-07-07,20853,20932,20142,20577,725600
2021-07-08,20577,21090,20577,20774,457700
2021-07-09,20774,20774,20458,20616,539700
2021-07-12,20537,20616,19352,19668,871000
2021-07-13,19826,20379,19826,20182,388200
2021-07-14,20800,20960,20210,20330,398900
2021-07-15,20370,20560,20370,20520,241400
2021-07-16,20600,20600,20170,20170,457600
2021-07-19,19770,19850,18900,18980,810100
2021-07-20,19380,19420,19020,19380,358300
2021-07-21,19610,19890,19460,19770,268200
